constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Renault,Daniel Ricciardo,2019,2019-05-12,13,1,10,1989-07-01,Aus,Fre,Spanish Grand Prix,Spa,10907,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
Renault,Nico Hülkenberg,2019,2019-05-12,0,1,16,1987-08-19,Ger,Fre,Spanish Grand Prix,Spa,11589,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
Alfa Romeo,Kimi Räikkönen,2019,2019-05-12,14,1,14,1979-10-17,Fin,Ita,Spanish Grand Prix,Spa,14452,0,0,0,0,0.9440993788819876,0.42713567839195976,1,1
Racing Point,Sergio Pérez,2019,2019-05-12,15,1,15,1990-01-26,Mex,Bri,Spanish Grand Prix,Spa,10698,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-05-12,18,1,18,1993-12-14,Ita,Ita,Spanish Grand Prix,Spa,9280,0,0,0,0,0.88,0.42713567839195976,1,1
Williams,George Russell,2019,2019-05-12,19,11,19,1998-02-15,Bri,Bri,Spanish Grand Prix,Spa,7756,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Williams,Robert Kubica,2019,2019-05-12,17,11,20,1984-12-07,Pol,Bri,Spanish Grand Prix,Spa,12574,0,0,0,1,0.975,0.4962593516209476,0,1
Racing Point,Lance Stroll,2019,2019-05-12,16,4,17,1998-10-29,Can,Bri,Spanish Grand Prix,Spa,7500,0,0,1,0,0.9230769230769231,0.6084788029925188,1,1
McLaren,Lando Norris,2019,2019-05-12,10,4,11,1999-11-13,Bri,Bri,Spanish Grand Prix,Spa,7120,0,0,1,0,0.9166666666666666,0.5914786967418546,1,1
Mercedes,Lewis Hamilton,2019,2019-05-26,1,1,1,1985-01-07,Bri,Ger,Monaco Grand Prix,Mon,12557,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-05-26,4,1,4,1987-07-03,Ger,Ita,Monaco Grand Prix,Mon,11650,0,0,0,0,0.955,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2019,2019-05-26,2,1,2,1989-08-28,Fin,Ger,Monaco Grand Prix,Mon,10863,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Red Bull,Max Verstappen,2019,2019-05-26,3,1,3,1997-09-30,Dut,Aus,Monaco Grand Prix,Mon,7908,0,0,0,0,0.9142857142857143,0.825,1,1
Red Bull,Pierre Gasly,2019,2019-05-26,8,1,5,1996-02-07,Fre,Aus,Monaco Grand Prix,Mon,8509,0,0,0,0,0.9387755102040817,0.825,1,1
McLaren,Carlos Sainz,2019,2019-05-26,9,1,9,1994-09-01,Spa,Bri,Monaco Grand Prix,Mon,9033,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
AlphaTauri,Daniil Kvyat,2019,2019-05-26,7,1,8,1994-04-26,Rus,Ita,Monaco Grand Prix,Mon,9161,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
AlphaTauri,Alexander Albon,2019,2019-05-26,10,1,10,1996-03-23,Tha,Ita,Monaco Grand Prix,Mon,8464,0,0,0,0,0.9565217391304348,0.4547738693467337,1,1
Renault,Daniel Ricciardo,2019,2019-05-26,6,1,7,1989-07-01,Aus,Fre,Monaco Grand Prix,Mon,10921,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
Haas F1 Team,Romain Grosjean,2019,2019-05-26,13,1,13,1986-04-17,Fre,Ame,Monaco Grand Prix,Mon,12092,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
McLaren,Lando Norris,2019,2019-05-26,12,1,12,1999-11-13,Bri,Bri,Monaco Grand Prix,Mon,7134,0,0,0,0,0.9166666666666666,0.5914786967418546,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-05-26,5,11,6,1992-10-05,Dan,Ame,Monaco Grand Prix,Mon,9729,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Racing Point,Sergio Pérez,2019,2019-05-26,16,11,17,1990-01-26,Mex,Bri,Monaco Grand Prix,Mon,10712,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Renault,Nico Hülkenberg,2019,2019-05-26,11,11,11,1987-08-19,Ger,Fre,Monaco Grand Prix,Mon,11603,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Williams,George Russell,2019,2019-05-26,19,11,19,1998-02-15,Bri,Bri,Monaco Grand Prix,Mon,7770,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Racing Point,Lance Stroll,2019,2019-05-26,17,11,18,1998-10-29,Can,Bri,Monaco Grand Prix,Mon,7514,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-05-26,14,11,14,1979-10-17,Fin,Ita,Monaco Grand Prix,Mon,14466,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Williams,Robert Kubica,2019,2019-05-26,20,11,20,1984-12-07,Pol,Bri,Monaco Grand Prix,Mon,12588,0,0,0,1,0.975,0.4962593516209476,0,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-05-26,18,12,15,1993-12-14,Ita,Ita,Monaco Grand Prix,Mon,9294,0,0,0,1,0.88,0.42713567839195976,1,1
Ferrari,Charles Leclerc,2019,2019-05-26,15,4,16,1997-10-16,Mon,Ita,Monaco Grand Prix,Mon,7892,1,0,1,0,0.8444444444444444,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2019,2019-06-09,2,1,2,1985-01-07,Bri,Ger,Canadian Grand Prix,Can,12571,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-06-09,1,1,1,1987-07-03,Ger,Ita,Canadian Grand Prix,Can,11664,0,0,0,0,0.955,0.8980099502487562,1,1
Ferrari,Charles Leclerc,2019,2019-06-09,3,1,3,1997-10-16,Mon,Ita,Canadian Grand Prix,Can,7906,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2019,2019-06-09,6,1,6,1989-08-28,Fin,Ger,Canadian Grand Prix,Can,10877,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Red Bull,Max Verstappen,2019,2019-06-09,9,1,11,1997-09-30,Dut,Aus,Canadian Grand Prix,Can,7922,0,0,0,0,0.9142857142857143,0.825,1,1
Renault,Daniel Ricciardo,2019,2019-06-09,4,11,4,1989-07-01,Aus,Fre,Canadian Grand Prix,Can,10935,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Renault,Nico Hülkenberg,2019,2019-06-09,7,11,7,1987-08-19,Ger,Fre,Canadian Grand Prix,Can,11617,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Red Bull,Pierre Gasly,2019,2019-06-09,5,11,5,1996-02-07,Fre,Aus,Canadian Grand Prix,Can,8523,0,0,0,1,0.9387755102040817,0.825,1,1
Racing Point,Lance Stroll,2019,2019-06-09,17,11,18,1998-10-29,Can,Bri,Canadian Grand Prix,Can,7528,1,0,0,1,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2019,2019-06-09,10,11,12,1994-04-26,Rus,Ita,Canadian Grand Prix,Can,9175,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
McLaren,Carlos Sainz,2019,2019-06-09,11,11,9,1994-09-01,Spa,Bri,Canadian Grand Prix,Can,9047,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Racing Point,Sergio Pérez,2019,2019-06-09,15,11,16,1990-01-26,Mex,Bri,Canadian Grand Prix,Can,10726,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-06-09,12,11,13,1993-12-14,Ita,Ita,Canadian Grand Prix,Can,9308,0,0,0,1,0.88,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-06-09,14,11,15,1986-04-17,Fre,Ame,Canadian Grand Prix,Can,12106,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-06-09,16,11,17,1979-10-17,Fin,Ita,Canadian Grand Prix,Can,14480,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Williams,George Russell,2019,2019-06-09,18,12,19,1998-02-15,Bri,Bri,Canadian Grand Prix,Can,7784,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-06-09,0,12,10,1992-10-05,Dan,Ame,Canadian Grand Prix,Can,9743,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-06-09,19,13,20,1984-12-07,Pol,Bri,Canadian Grand Prix,Can,12602,0,0,0,1,0.975,0.4962593516209476,0,1
AlphaTauri,Alexander Albon,2019,2019-06-09,13,130,14,1996-03-23,Tha,Ita,Canadian Grand Prix,Can,8478,0,0,1,0,0.9565217391304348,0.4547738693467337,1,1
McLaren,Lando Norris,2019,2019-06-09,8,22,8,1999-11-13,Bri,Bri,Canadian Grand Prix,Can,7148,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Mercedes,Lewis Hamilton,2019,2019-06-23,1,1,1,1985-01-07,Bri,Ger,French Grand Prix,Fra,12585,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2019,2019-06-23,2,1,2,1989-08-28,Fin,Ger,French Grand Prix,Fra,10891,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Charles Leclerc,2019,2019-06-23,3,1,3,1997-10-16,Mon,Ita,French Grand Prix,Fra,7920,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Max Verstappen,2019,2019-06-23,4,1,4,1997-09-30,Dut,Aus,French Grand Prix,Fra,7936,0,0,0,0,0.9142857142857143,0.825,1,1
Ferrari,Sebastian Vettel,2019,2019-06-23,7,1,7,1987-07-03,Ger,Ita,French Grand Prix,Fra,11678,0,0,0,0,0.955,0.8980099502487562,1,1
McLaren,Carlos Sainz,2019,2019-06-23,6,1,6,1994-09-01,Spa,Bri,French Grand Prix,Fra,9061,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-06-23,12,11,12,1979-10-17,Fin,Ita,French Grand Prix,Fra,14494,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Renault,Nico Hülkenberg,2019,2019-06-23,13,11,13,1987-08-19,Ger,Fre,French Grand Prix,Fra,11631,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
McLaren,Lando Norris,2019,2019-06-23,5,11,5,1999-11-13,Bri,Bri,French Grand Prix,Fra,7162,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Red Bull,Pierre Gasly,2019,2019-06-23,9,11,9,1996-02-07,Fre,Aus,French Grand Prix,Fra,8537,0,0,0,1,0.9387755102040817,0.825,1,1
Renault,Daniel Ricciardo,2019,2019-06-23,8,11,8,1989-07-01,Aus,Fre,French Grand Prix,Fra,10949,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Racing Point,Sergio Pérez,2019,2019-06-23,14,11,14,1990-01-26,Mex,Bri,French Grand Prix,Fra,10740,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Lance Stroll,2019,2019-06-23,17,11,18,1998-10-29,Can,Bri,French Grand Prix,Fra,7542,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2019,2019-06-23,19,11,16,1994-04-26,Rus,Ita,French Grand Prix,Fra,9189,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
AlphaTauri,Alexander Albon,2019,2019-06-23,11,11,11,1996-03-23,Tha,Ita,French Grand Prix,Fra,8492,0,0,0,1,0.9565217391304348,0.4547738693467337,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-06-23,10,11,10,1993-12-14,Ita,Ita,French Grand Prix,Fra,9322,0,0,0,1,0.88,0.42713567839195976,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-06-23,15,11,15,1992-10-05,Dan,Ame,French Grand Prix,Fra,9757,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-06-23,18,12,20,1984-12-07,Pol,Bri,French Grand Prix,Fra,12616,0,0,0,1,0.975,0.4962593516209476,0,1
Williams,George Russell,2019,2019-06-23,20,12,19,1998-02-15,Bri,Bri,French Grand Prix,Fra,7798,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Haas F1 Team,Romain Grosjean,2019,2019-06-23,16,31,17,1986-04-17,Fre,Ame,French Grand Prix,Fra,12120,0,0,1,0,0.8518518518518519,0.34302325581395354,1,1
Red Bull,Max Verstappen,2019,2019-06-30,2,1,3,1997-09-30,Dut,Aus,Austrian Grand Prix,Aus,7943,0,1,0,0,0.9142857142857143,0.825,1,1
Ferrari,Charles Leclerc,2019,2019-06-30,1,1,1,1997-10-16,Mon,Ita,Austrian Grand Prix,Aus,7927,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Mercedes,Valtteri Bottas,2019,2019-06-30,3,1,4,1989-08-28,Fin,Ger,Austrian Grand Prix,Aus,10898,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2019,2019-06-30,9,1,10,1987-07-03,Ger,Ita,Austrian Grand Prix,Aus,11685,0,0,0,0,0.955,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2019,2019-06-30,4,1,2,1985-01-07,Bri,Ger,Austrian Grand Prix,Aus,12592,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
McLaren,Lando Norris,2019,2019-06-30,5,11,6,1999-11-13,Bri,Bri,Austrian Grand Prix,Aus,7169,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Red Bull,Pierre Gasly,2019,2019-06-30,8,11,9,1996-02-07,Fre,Aus,Austrian Grand Prix,Aus,8544,0,1,0,1,0.9387755102040817,0.825,1,1
McLaren,Carlos Sainz,2019,2019-06-30,19,11,15,1994-09-01,Spa,Bri,Austrian Grand Prix,Aus,9068,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-06-30,6,11,7,1979-10-17,Fin,Ita,Austrian Grand Prix,Aus,14501,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-06-30,7,11,8,1993-12-14,Ita,Ita,Austrian Grand Prix,Aus,9329,0,0,0,1,0.88,0.42713567839195976,1,1
Racing Point,Sergio Pérez,2019,2019-06-30,13,11,16,1990-01-26,Mex,Bri,Austrian Grand Prix,Aus,10747,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Renault,Daniel Ricciardo,2019,2019-06-30,12,11,14,1989-07-01,Aus,Fre,Austrian Grand Prix,Aus,10956,1,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Renault,Nico Hülkenberg,2019,2019-06-30,15,11,12,1987-08-19,Ger,Fre,Austrian Grand Prix,Aus,11638,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Racing Point,Lance Stroll,2019,2019-06-30,14,11,17,1998-10-29,Can,Bri,Austrian Grand Prix,Aus,7549,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
AlphaTauri,Alexander Albon,2019,2019-06-30,18,11,13,1996-03-23,Tha,Ita,Austrian Grand Prix,Aus,8499,0,0,0,1,0.9565217391304348,0.4547738693467337,1,1
Haas F1 Team,Romain Grosjean,2019,2019-06-30,11,11,11,1986-04-17,Fre,Ame,Austrian Grand Prix,Aus,12127,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
AlphaTauri,Daniil Kvyat,2019,2019-06-30,16,11,18,1994-04-26,Rus,Ita,Austrian Grand Prix,Aus,9196,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Williams,George Russell,2019,2019-06-30,0,12,19,1998-02-15,Bri,Bri,Austrian Grand Prix,Aus,7805,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-06-30,10,12,5,1992-10-05,Dan,Ame,Austrian Grand Prix,Aus,9764,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Williams,Robert Kubica,2019,2019-06-30,17,13,20,1984-12-07,Pol,Bri,Austrian Grand Prix,Aus,12623,0,0,0,1,0.975,0.4962593516209476,0,1
Mercedes,Lewis Hamilton,2019,2019-07-14,2,1,2,1985-01-07,Bri,Ger,British Grand Prix,Bri,12606,1,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Valtteri Bottas,2019,2019-07-14,1,1,1,1989-08-28,Fin,Ger,British Grand Prix,Bri,10912,0,0,0,0,0.965034965034965,0.8778054862842892,1,1
Ferrari,Charles Leclerc,2019,2019-07-14,3,1,3,1997-10-16,Mon,Ita,British Grand Prix,Bri,7941,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Red Bull,Pierre Gasly,2019,2019-07-14,5,1,5,1996-02-07,Fre,Aus,British Grand Prix,Bri,8558,0,0,0,0,0.9387755102040817,0.825,1,1
Red Bull,Max Verstappen,2019,2019-07-14,4,1,4,1997-09-30,Dut,Aus,British Grand Prix,Bri,7957,0,0,0,0,0.9142857142857143,0.825,1,1
McLaren,Carlos Sainz,2019,2019-07-14,13,1,13,1994-09-01,Spa,Bri,British Grand Prix,Bri,9082,0,1,0,0,0.9038461538461539,0.5914786967418546,1,1
Renault,Daniel Ricciardo,2019,2019-07-14,7,1,7,1989-07-01,Aus,Fre,British Grand Prix,Bri,10970,0,0,0,0,0.9421965317919075,0.5301507537688442,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-07-14,12,1,12,1979-10-17,Fin,Ita,British Grand Prix,Bri,14515,0,0,0,0,0.9440993788819876,0.42713567839195976,1,1
AlphaTauri,Daniil Kvyat,2019,2019-07-14,17,1,17,1994-04-26,Rus,Ita,British Grand Prix,Bri,9210,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Renault,Nico Hülkenberg,2019,2019-07-14,10,1,10,1987-08-19,Ger,Fre,British Grand Prix,Bri,11652,0,0,0,0,0.898876404494382,0.5301507537688442,0,1
McLaren,Lando Norris,2019,2019-07-14,8,1,8,1999-11-13,Bri,Bri,British Grand Prix,Bri,7183,1,1,0,0,0.9166666666666666,0.5914786967418546,1,1
AlphaTauri,Alexander Albon,2019,2019-07-14,9,1,9,1996-03-23,Tha,Ita,British Grand Prix,Bri,8513,0,0,0,0,0.9565217391304348,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-07-14,18,1,18,1998-10-29,Can,Bri,British Grand Prix,Bri,7563,0,1,0,0,0.9230769230769231,0.6084788029925188,1,1
Williams,George Russell,2019,2019-07-14,19,11,19,1998-02-15,Bri,Bri,British Grand Prix,Bri,7819,1,1,0,1,0.9583333333333334,0.4962593516209476,1,1
Williams,Robert Kubica,2019,2019-07-14,20,11,20,1984-12-07,Pol,Bri,British Grand Prix,Bri,12637,0,1,0,1,0.975,0.4962593516209476,0,1
Ferrari,Sebastian Vettel,2019,2019-07-14,6,11,6,1987-07-03,Ger,Ita,British Grand Prix,Bri,11699,0,0,0,1,0.955,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2019,2019-07-14,15,11,15,1990-01-26,Mex,Bri,British Grand Prix,Bri,10761,0,1,0,1,0.9333333333333333,0.6084788029925188,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-07-14,11,20,11,1993-12-14,Ita,Ita,British Grand Prix,Bri,9343,0,0,1,0,0.88,0.42713567839195976,1,1
Haas F1 Team,Romain Grosjean,2019,2019-07-14,14,4,14,1986-04-17,Fre,Ame,British Grand Prix,Bri,12141,0,0,1,0,0.8518518518518519,0.34302325581395354,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-07-14,16,4,16,1992-10-05,Dan,Ame,British Grand Prix,Bri,9778,0,0,1,0,0.9523809523809523,0.34302325581395354,1,1
Red Bull,Max Verstappen,2019,2019-07-28,2,1,2,1997-09-30,Dut,Aus,German Grand Prix,Ger,7971,0,0,0,0,0.9142857142857143,0.825,1,1
Ferrari,Sebastian Vettel,2019,2019-07-28,20,1,20,1987-07-03,Ger,Ita,German Grand Prix,Ger,11713,1,0,0,0,0.955,0.8980099502487562,1,1
AlphaTauri,Daniil Kvyat,2019,2019-07-28,14,1,14,1994-04-26,Rus,Ita,German Grand Prix,Ger,9224,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
Racing Point,Lance Stroll,2019,2019-07-28,15,1,15,1998-10-29,Can,Bri,German Grand Prix,Ger,7577,0,0,0,0,0.9230769230769231,0.6084788029925188,1,1
McLaren,Carlos Sainz,2019,2019-07-28,7,1,7,1994-09-01,Spa,Bri,German Grand Prix,Ger,9096,0,0,0,0,0.9038461538461539,0.5914786967418546,1,1
AlphaTauri,Alexander Albon,2019,2019-07-28,16,1,17,1996-03-23,Tha,Ita,German Grand Prix,Ger,8527,0,0,0,0,0.9565217391304348,0.4547738693467337,1,1
Haas F1 Team,Romain Grosjean,2019,2019-07-28,6,1,6,1986-04-17,Fre,Ame,German Grand Prix,Ger,12155,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
Haas F1 Team,Kevin Magnussen,2019,2019-07-28,12,1,12,1992-10-05,Dan,Ame,German Grand Prix,Ger,9792,0,0,0,0,0.9523809523809523,0.34302325581395354,1,1
Mercedes,Lewis Hamilton,2019,2019-07-28,1,1,1,1985-01-07,Bri,Ger,German Grand Prix,Ger,12620,0,1,0,0,0.945273631840796,0.8778054862842892,1,1
Williams,Robert Kubica,2019,2019-07-28,18,1,19,1984-12-07,Pol,Bri,German Grand Prix,Ger,12651,0,0,0,0,0.975,0.4962593516209476,0,1
Williams,George Russell,2019,2019-07-28,17,1,18,1998-02-15,Bri,Bri,German Grand Prix,Ger,7833,0,0,0,0,0.9583333333333334,0.4962593516209476,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-07-28,5,1,5,1979-10-17,Fin,Ita,German Grand Prix,Ger,14529,0,0,0,0,0.9440993788819876,0.42713567839195976,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-07-28,11,1,11,1993-12-14,Ita,Ita,German Grand Prix,Ger,9357,0,0,0,0,0.88,0.42713567839195976,1,1
Red Bull,Pierre Gasly,2019,2019-07-28,4,4,4,1996-02-07,Fre,Aus,German Grand Prix,Ger,8572,0,0,1,0,0.9387755102040817,0.825,1,1
Mercedes,Valtteri Bottas,2019,2019-07-28,3,3,3,1989-08-28,Fin,Ger,German Grand Prix,Ger,10926,0,1,1,0,0.965034965034965,0.8778054862842892,1,1
Renault,Nico Hülkenberg,2019,2019-07-28,9,3,9,1987-08-19,Ger,Fre,German Grand Prix,Ger,11666,1,0,1,0,0.898876404494382,0.5301507537688442,0,1
Ferrari,Charles Leclerc,2019,2019-07-28,10,3,10,1997-10-16,Mon,Ita,German Grand Prix,Ger,7955,0,0,1,0,0.8444444444444444,0.8980099502487562,1,1
McLaren,Lando Norris,2019,2019-07-28,19,75,16,1999-11-13,Bri,Bri,German Grand Prix,Ger,7197,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
Renault,Daniel Ricciardo,2019,2019-07-28,13,43,13,1989-07-01,Aus,Fre,German Grand Prix,Ger,10984,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
Racing Point,Sergio Pérez,2019,2019-07-28,8,20,8,1990-01-26,Mex,Bri,German Grand Prix,Ger,10775,0,0,1,0,0.9333333333333333,0.6084788029925188,1,1
Mercedes,Lewis Hamilton,2019,2019-08-04,3,1,3,1985-01-07,Bri,Ger,Hungarian Grand Prix,Hun,12627,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Max Verstappen,2019,2019-08-04,1,1,1,1997-09-30,Dut,Aus,Hungarian Grand Prix,Hun,7978,0,0,0,0,0.9142857142857143,0.825,1,1
Ferrari,Sebastian Vettel,2019,2019-08-04,5,1,5,1987-07-03,Ger,Ita,Hungarian Grand Prix,Hun,11720,0,0,0,0,0.955,0.8980099502487562,1,1
Ferrari,Charles Leclerc,2019,2019-08-04,4,1,4,1997-10-16,Mon,Ita,Hungarian Grand Prix,Hun,7962,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
McLaren,Carlos Sainz,2019,2019-08-04,8,11,8,1994-09-01,Spa,Bri,Hungarian Grand Prix,Hun,9103,0,0,0,1,0.9038461538461539,0.5914786967418546,1,1
Red Bull,Pierre Gasly,2019,2019-08-04,6,11,6,1996-02-07,Fre,Aus,Hungarian Grand Prix,Hun,8579,0,0,0,1,0.9387755102040817,0.825,1,1
Alfa Romeo,Kimi Räikkönen,2019,2019-08-04,10,11,10,1979-10-17,Fin,Ita,Hungarian Grand Prix,Hun,14536,0,0,0,1,0.9440993788819876,0.42713567839195976,1,1
Mercedes,Valtteri Bottas,2019,2019-08-04,2,11,2,1989-08-28,Fin,Ger,Hungarian Grand Prix,Hun,10933,0,0,0,1,0.965034965034965,0.8778054862842892,1,1
McLaren,Lando Norris,2019,2019-08-04,7,11,7,1999-11-13,Bri,Bri,Hungarian Grand Prix,Hun,7204,0,0,0,1,0.9166666666666666,0.5914786967418546,1,1
AlphaTauri,Alexander Albon,2019,2019-08-04,12,11,12,1996-03-23,Tha,Ita,Hungarian Grand Prix,Hun,8534,0,0,0,1,0.9565217391304348,0.4547738693467337,1,1
Racing Point,Sergio Pérez,2019,2019-08-04,16,11,17,1990-01-26,Mex,Bri,Hungarian Grand Prix,Hun,10782,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Renault,Nico Hülkenberg,2019,2019-08-04,11,11,11,1987-08-19,Ger,Fre,Hungarian Grand Prix,Hun,11673,0,0,0,1,0.898876404494382,0.5301507537688442,0,1
Haas F1 Team,Kevin Magnussen,2019,2019-08-04,14,11,15,1992-10-05,Dan,Ame,Hungarian Grand Prix,Hun,9799,0,0,0,1,0.9523809523809523,0.34302325581395354,1,1
Renault,Daniel Ricciardo,2019,2019-08-04,20,11,18,1989-07-01,Aus,Fre,Hungarian Grand Prix,Hun,10991,0,0,0,1,0.9421965317919075,0.5301507537688442,1,1
AlphaTauri,Daniil Kvyat,2019,2019-08-04,13,12,13,1994-04-26,Rus,Ita,Hungarian Grand Prix,Hun,9231,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Williams,George Russell,2019,2019-08-04,15,12,16,1998-02-15,Bri,Bri,Hungarian Grand Prix,Hun,7840,0,0,0,1,0.9583333333333334,0.4962593516209476,1,1
Racing Point,Lance Stroll,2019,2019-08-04,18,12,19,1998-10-29,Can,Bri,Hungarian Grand Prix,Hun,7584,0,0,0,1,0.9230769230769231,0.6084788029925188,1,1
Alfa Romeo,Antonio Giovinazzi,2019,2019-08-04,17,12,14,1993-12-14,Ita,Ita,Hungarian Grand Prix,Hun,9364,0,0,0,1,0.88,0.42713567839195976,1,1
Williams,Robert Kubica,2019,2019-08-04,19,13,20,1984-12-07,Pol,Bri,Hungarian Grand Prix,Hun,12658,0,0,0,1,0.975,0.4962593516209476,0,1
Haas F1 Team,Romain Grosjean,2019,2019-08-04,9,34,9,1986-04-17,Fre,Ame,Hungarian Grand Prix,Hun,12162,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Ferrari,Charles Leclerc,2019,2019-09-01,1,1,1,1997-10-16,Mon,Ita,Belgian Grand Prix,Bel,7990,0,0,0,0,0.8444444444444444,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2019,2019-09-01,3,1,3,1985-01-07,Bri,Ger,Belgian Grand Prix,Bel,12655,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
